Step,AgentID,Energy,Temp,Valence,Beta,Alive,X,Y
288,1,100.0,21.005477967355695,0.07344566494718754,6.363102043836593,True,21,34
288,2,57.399999999998705,23.5908163611416,0.04753644373610734,6.232569105105119,True,55,12
288,3,83.04999999999936,25.838297542021028,0.05197587347647229,6.254743700936272,True,32,23
288,4,99.69999999999999,20.12188708101787,-0.22405408049163875,5.015415176040148,True,28,35
288,5,62.04999999999866,25.93994813187267,0.03559106729309115,6.173292481512979,True,35,13
288,6,100.0,21.473300643198982,0.10547886868633996,6.528273832595138,True,22,29
288,7,99.69999999999999,24.43100388537898,-0.05337837467035639,5.749177318282678,True,48,22
288,8,42.77856328544016,24.19556615148027,-0.6000296946172323,3.712612154111783,True,49,23
288,9,63.09999999999865,21.619886648172592,-0.22237274460740736,5.02216579305206,True,56,19
288,10,100.0,25.651248715471823,0.10377672605045907,6.519390239841311,True,49,26
289,1,100.0,20.936660314696994,0.016540337904831948,6.079921225439296,True,20,35
289,2,57.24999999999871,23.701512028544425,0.07280013320279485,6.359816824705215,True,56,12
289,3,82.89999999999935,25.745067868588844,0.06847739345875689,6.337861343356209,True,31,23
289,4,99.54999999999998,19.780849269326968,-0.27084757297134443,4.831134908905122,True,29,35
289,5,61.89999999999866,25.821143729742957,0.06887640122773936,6.339884751012965,True,34,14
289,6,100.0,21.487711790776416,0.06905178024277749,6.340774319610642,True,21,28
289,7,100.0,24.497767722059912,-0.005321490129841566,5.974511141356629,True,47,23
289,8,42.62856328544016,24.195543880067774,-0.6000267253353361,3.7126209731559037,True,49,23
289,9,62.94999999999865,21.520633043356217,-0.1731250886909947,5.22397913695876,True,55,20
289,10,100.0,25.392301632755892,0.16584486871664786,6.851279096109123,True,50,25
290,1,100.0,20.810560863637253,-0.04051557768099709,5.80864315289627,True,21,36
290,2,57.09999999999871,23.833807813007166,0.09659839370677333,6.482058853418412,True,57,11
290,3,82.74999999999935,25.598229926787894,0.09982161279563405,6.49879489838619,True,30,22
290,4,99.39999999999998,19.485812150428814,-0.28052339134206833,4.793883124386455,True,28,36
290,5,61.749999999998664,25.72255193578502,0.08076255831981825,6.400457779688283,True,34,15
290,6,100.0,21.49723191678422,0.045239118548787885,6.221125034237772,True,21,27
290,7,100.0,24.59428740059341,0.03541497733549376,6.172422898915277,True,48,23
290,8,42.47856328544016,24.195523835796525,-0.600024052909699,3.7126289105271635,True,49,23
290,9,62.799999999998654,21.442397085433747,-0.13516943638358467,5.385035592344242,True,55,21
290,10,100.0,25.13182359959304,0.20369813449512916,7.061927115719568,True,51,24
291,1,100.0,20.510182988076078,-0.14446049683306816,5.345157825666214,True,22,36
291,2,56.94999999999871,23.977478718921397,0.11542739858975637,6.580438523990196,True,58,11
291,3,82.59999999999934,25.413209830378197,0.13390100624125953,6.678412263692872,True,29,23
291,4,99.24999999999997,19.1171808179037,-0.31576656781528584,4.660609413311004,True,27,36
291,5,61.599999999998666,25.679852841684987,0.0655371726319043,6.3229710929357354,True,33,16
291,6,100.0,21.446674073806918,0.00692033393835205,6.033309723589095,True,22,28
291,7,100.0,24.62061102408075,0.03177843579623211,6.154491976364053,True,47,22
291,8,42.32856328544016,24.1955057959524,-0.6000216476834672,3.7126360543039922,True,49,23
291,9,62.649999999998656,21.324655316964883,-0.12819836921769648,5.41515104487268,True,54,22
291,10,100.0,24.858909087997457,0.11851195573327662,6.596696766456633,True,50,23
292,1,100.0,20.190194957556304,-0.2146715103077504,5.053202804567756,True,23,35
292,2,56.79999999999871,24.10942212228561,0.12203380049953967,6.615309007499111,True,59,11
292,3,82.44999999999933,25.165806086182243,0.17930210142313696,6.925436969466018,True,29,22
292,4,99.09999999999997,18.782128770250214,-0.3234807597505665,4.631935713644907,True,28,37
292,5,61.44999999999867,25.624972546648422,0.06127442159376849,6.301445216305712,True,32,16
292,6,100.0,21.434669148187563,-0.0006497698847306201,5.996881915038586,True,23,29
292,7,100.0,24.728336635125476,0.06215730589563047,6.305897546125875,True,47,21
292,8,42.17856328544016,24.19548956009269,-0.6000194829539625,3.7126424837918055,True,49,23
292,9,62.49999999999866,21.258221937285278,-0.10349237340245991,5.52324511389819,True,53,23
292,10,100.0,24.721434957186254,0.016117521115484826,6.077865019000724,True,49,24
293,1,100.0,19.971327117547048,-0.21635004218835274,5.046421788841845,True,24,35
293,2,56.64999999999871,24.1995186873312,0.10925890631795902,6.5480454090545495,True,59,10
293,3,82.29999999999933,24.9526524490155,0.1549646749329792,6.791903283731957,True,30,21
293,4,98.94999999999996,18.38975626501368,-0.3510374579449533,4.530940359687229,True,28,38
293,5,61.29999999999867,25.513894317451403,0.08119594463506893,6.40267726107364,True,31,15
293,6,100.0,21.413817573362365,-0.008730491860917419,5.958239644207944,True,24,29
293,7,99.85,24.841179536322617,0.08243154401623451,6.409009305355324,True,46,22
293,8,42.028563285440164,24.195474947818948,-0.6000175346818702,3.712648270386506,True,49,23
293,9,62.34999999999866,21.2453301360565,-0.06725214453298758,5.685719916658522,True,53,24
293,10,100.0,24.637411391078057,-0.023938913773987887,5.886186520863435,True,50,24
294,1,100.0,19.72364513707472,-0.2288828175019433,4.996078052933701,True,24,34
294,2,56.499999999998714,24.258331683714715,0.08908054234418172,6.443190927905709,True,58,10
294,3,82.14999999999932,24.83870364792391,0.04739928452315219,6.231885259205596,True,31,20
294,4,98.79999999999995,17.941314271954113,-0.3899992719907991,4.3918917272392,True,27,37
294,5,61.14999999999867,25.30997706567821,0.13028446749031788,6.65911799913693,True,30,16
294,6,100.0,21.362582526474377,-0.025732313871745946,5.877747546108725,True,25,28
294,7,99.69999999999999,24.980633268407573,0.10524041924372303,6.527028620761635,True,45,23
294,8,41.878563285440165,24.19546179677258,-0.6000157812276697,3.712653478357123,True,49,23
294,9,72.19999999999865,21.198095649533105,-0.059245081329149976,5.722257550365732,True,54,23
294,10,100.0,24.49009337509363,-0.07329055465816406,5.658319983783991,True,49,25
295,1,100.0,19.599464184874428,-0.1870020713812824,5.166305409770933,True,25,35
295,2,56.349999999998715,24.336306985751474,0.08463844622121248,6.420334545306508,True,58,9
295,3,81.99999999999932,24.808428796135136,0.01632962999838132,6.078896441835489,True,32,20
295,4,98.64999999999995,17.62619692596589,-0.3600465015897689,4.498402204038335,True,26,37
295,5,60.99999999999867,25.088956682016107,0.16657883395903236,6.855303157980062,True,30,15
295,6,100.0,21.306235605395262,-0.03797815675469347,5.8204463068228005,True,25,29
295,7,99.54999999999998,25.13000554325095,0.01888872688282521,6.091354377866436,True,44,22
295,8,41.72856328544017,24.19544996083085,-0.6000142031132905,3.7126581655535533,True,49,23
295,9,72.04999999999865,21.107310150409955,-0.0718612484467501,5.6647936617450885,True,54,24
295,10,100.0,24.39140582307806,-0.08344935360112612,5.612520953066273,True,48,26
296,1,100.0,19.349178379343265,-0.2123155650412348,5.062735840852951,True,26,34
296,2,56.19999999999872,24.340423870997288,0.05242982183105318,6.257015577926323,True,59,9
296,3,81.84999999999931,24.848914951965625,0.02599224033122456,6.126068936770971,True,33,21
296,4,98.49999999999994,17.346005702320223,-0.3281043904121277,4.614834273450151,True,26,36
296,5,60.84999999999867,24.85485418364746,0.07747164664084678,6.383629268859298,True,29,15
296,6,100.0,21.244033930815444,-0.04766756388474318,5.775503380826578,True,26,29
296,7,99.39999999999998,25.326741818686443,-0.06736127404450266,5.6852235544562495,True,43,23
296,8,41.57856328544017,24.195439308483294,-0.6000127828069941,3.712662384045365,True,49,23
296,9,71.89999999999864,20.988253264004307,-0.09073950363030928,5.579883323032547,True,55,25
296,10,100.0,24.323941602277525,-0.07705530048088947,5.641303911902744,True,47,25
297,1,100.0,19.18800125626776,-0.19186018825494244,5.146265564970517,True,25,34
297,2,56.04999999999872,24.32097514880771,0.023678404222801396,6.114739650044124,True,60,10
297,3,81.6999999999993,24.944151824818636,0.05369009333993917,6.263327189900387,True,32,21
297,4,98.34999999999994,17.196586280643952,-0.25663040291778494,4.886396632546667,True,25,36
297,5,60.699999999998674,24.56661374082597,-0.06881318914408784,5.67862381856215,True,29,16
297,6,100.0,21.179313454336622,-0.05448872892237473,5.744072687013172,True,26,28
297,7,99.24999999999997,25.51190918882869,-0.11448371248359984,5.474891724944545,True,42,24
297,8,41.42856328544017,24.195429721370495,-0.6000115045293141,3.712666180698073,True,49,24
297,9,71.74999999999864,20.753906326738335,-0.14818247708457433,5.329265839776157,True,54,25
297,10,100.0,24.36834905381151,-0.028470199674939703,5.864887553677276,True,46,26
298,1,100.0,19.073015349284383,-0.1611104757463167,5.274432489423283,True,26,33
298,2,55.89999999999872,24.305752617746762,0.008118030109301034,6.039093351521502,True,61,11
298,3,81.5499999999993,24.9686707971811,0.04202164494894942,6.205132580739036,True,31,22
298,4,100.0,17.08315671531729,-0.19935006788133575,5.115521835998946,True,24,36
298,5,60.549999999998676,24.341588465137544,-0.1312980237618236,5.401739602046138,True,29,17
298,6,99.85,21.143702479336948,-0.04693762735329445,5.778876966456206,True,27,28
298,7,99.09999999999997,25.669165923430896,-0.13159292133104267,5.400465384454958,True,41,24
298,8,51.27856328544017,24.164006678843872,13.34172262356749,30.0,True,48,24
298,9,81.59999999999863,20.63128611026826,-0.13795757283877466,5.373037606888824,True,54,26
298,10,100.0,24.4155354964493,0.001792457250152684,6.008609966524141,True,45,26
299,1,100.0,19.02038650306454,-0.11771782393572722,5.460744905770708,True,25,32
299,2,55.74999999999872,24.20890101444388,-0.03386982325557161,5.839607645675967,True,61,10
299,3,81.3999999999993,24.915435440488917,0.00391884429249599,6.018839969535787,True,31,21
299,4,100.0,17.014089468759494,-0.14723693935192017,5.333298582379069,True,23,36
299,5,60.39999999999868,24.167016172301388,-0.1486077313915568,5.32745311354036,True,30,17
299,6,99.69999999999999,21.126019741924697,-0.035235671376877074,5.833230316789948,True,27,27
299,7,98.94999999999996,25.824215275214478,-0.14097549351205832,5.360080933050356,True,41,23
299,8,61.12856328544017,24.20224280594112,8.020328024979392,30.0,True,47,24
299,9,91.44999999999862,20.479485272978938,-0.1434948786189936,5.349288526335573,True,53,25
299,10,100.0,24.503708631405388,0.03634472833252625,6.177015659828649,True,44,26
300,1,100.0,19.072278750640734,-0.04987379533095844,5.765318693640153,True,25,31
300,2,55.59999999999872,24.10467596000653,-0.062011915728283046,5.709605526728229,True,60,9
300,3,81.24999999999929,24.8762104949298,-0.013338671648148913,5.93631477094535,True,32,22
300,4,100.0,16.99479322765619,-0.09606066005247413,5.556180663466581,True,22,37
300,5,60.24999999999868,24.088597658484485,-0.12053204436169525,5.448464542933144,True,30,18
300,6,99.54999999999998,21.13431638133948,-0.017822747060212696,5.9150578143770405,True,28,26
300,7,98.79999999999995,25.995747107007062,-0.15319802882426894,5.307925315366006,True,40,22
300,8,70.97856328544017,24.297275435816452,4.850209866937769,30.0,True,46,24
300,9,100.0,20.47045899644729,-0.08970743778405456,5.584492271068892,True,53,26
300,10,100.0,24.62113694804558,0.06877816365559314,6.339386518682773,True,44,27
301,1,100.0,19.171894166323685,0.009921889074605408,6.047814580902689,True,24,31
301,2,55.449999999998724,24.049395183876577,-0.05931945988895172,5.721917069875284,True,61,8
301,3,81.09999999999928,24.897236310840736,0.000407123375484696,6.00195451047581,True,33,22
301,4,100.0,16.888993226588145,-0.09995639645870198,5.538891287169948,True,23,38
301,5,60.09999999999868,24.039315418792224,-0.09203212249392136,5.574116175483873,True,31,18
301,6,99.39999999999998,21.202172563553397,0.016448824649438733,6.079476127025357,True,29,26
301,7,98.64999999999995,26.17779590853457,-0.16473833790556436,5.259146750742227,True,41,22
301,8,80.82856328544017,24.43684591171445,2.96595411052186,30.0,True,45,24
301,9,100.0,20.420490227446656,-0.0738119702706869,5.655960206883858,True,52,27
301,10,100.0,24.671692522549414,0.06148912799488876,6.302527677767011,True,43,27
302,1,100.0,19.30161415911477,0.057841130561197086,6.28416120730212,True,24,30
302,2,55.299999999998725,23.804647553020946,-0.13349072827562347,5.39227237296192,True,60,8
302,3,80.94999999999928,24.97619284664285,0.031826888346136256,6.154730541651358,True,34,21
302,4,99.85,16.623769197580447,-0.1660634494783002,5.253574539806839,True,24,37
302,5,59.94999999999868,24.06895467805475,-0.043363569791341844,5.795423842114927,True,31,17
302,6,99.24999999999997,21.312167229243588,0.05386716106573978,6.264214479224194,True,30,25
302,7,98.49999999999994,26.337089788900713,-0.16256055488979565,5.268317361439607,True,42,21
302,8,88.55295087273103,24.609298386051712,1.848553456048021,26.32718970048639,True,44,25
302,9,100.0,20.411615226067,-0.047837182714274944,5.774719726698048,True,51,27
302,10,99.85,24.746635277973958,0.06687057896675098,6.32971956344544,True,44,28
303,1,100.0,19.448362660990206,0.09340407908689265,6.465515412113907,True,23,30
303,2,55.14999999999873,23.67762216825956,-0.13090459086992814,5.403440047262851,True,59,8
303,3,80.79999999999927,25.113553099158853,-0.016802245312999238,5.919888847607406,True,35,22
303,4,100.0,16.482943125980636,-0.15596849832690457,5.296173986688825,True,25,37
303,5,59.79999999999868,24.074302636271057,-0.023878958588283122,5.886468853559066,True,32,18
303,6,99.09999999999997,21.496648620965214,0.10611285332809414,6.531585732679282,True,30,26
303,7,98.34999999999994,26.480881708164937,-0.155053100639567,5.300053891513112,True,43,20
303,8,98.40295087273103,24.763831450402762,1.1709452993692324,15.31014543120515,True,43,24
303,9,100.0,20.482123828231316,-0.0004988687628382157,5.997605907705298,True,50,26
303,10,100.0,24.722548308540414,0.030487559606633102,6.148139507307942,True,43,28
304,1,100.0,19.62429915320191,0.12641704433681733,6.638546936642509,True,22,30
304,2,54.99999999999873,23.62068974342282,-0.1013157244566535,5.532871225055397,True,59,7
304,3,80.64999999999927,25.27201812582372,-0.07346735785374646,5.657519713137679,True,35,21
304,4,99.85,16.3314100919752,-0.15419431259831695,5.303696440961007,True,26,38
304,5,59.649999999998684,24.169058608010836,0.023575013542941912,6.114233905288465,True,33,18
304,6,98.94999999999996,21.63000988617645,0.1170122180813505,6.588786860903567,True,29,27
304,7,98.19999999999993,26.592946784554055,-0.13785789093938758,5.373466099649093,True,42,20
304,8,98.25295087273102,24.973565988068994,0.7864609946880324,11.256303298879121,True,44,24
304,9,100.0,20.669213171018644,0.07453641585722814,6.368656914552233,True,51,26
304,10,99.85,24.729612471848,0.021118201087014205,6.102228486364729,True,42,27
305,1,100.0,19.833674697062907,0.1596004441464891,6.817138605775138,True,23,31
305,2,54.84999999999873,23.431926129497516,-0.1362948802441134,5.380189330153129,True,58,8
305,3,80.49999999999926,25.42751028403518,-0.1062772779968314,5.510953442880087,True,35,20
305,4,99.69999999999999,16.0758616936756,-0.19473594687883108,5.134439639525936,True,27,38
305,5,59.499999999998685,24.31680197695076,0.07324235570173479,6.362067186017121,True,34,18
305,6,98.79999999999995,21.66376270881084,0.08370845990256653,6.415559663126187,True,28,28
305,7,98.04999999999993,26.716082656600356,-0.1319690833821531,5.398840468851082,True,42,19
305,8,98.10295087273101,25.1314380324916,0.42987498858858103,8.462625430924263,True,44,23
305,9,100.0,20.76200516340768,0.0818386464699509,6.405970117470115,True,51,25
305,10,99.69999999999999,24.8200336372676,0.048839386820048125,6.2390690383823895,True,41,28
306,1,100.0,19.949472576057737,0.14207941808582528,6.7222505631448985,True,23,32
306,2,54.69999999999873,23.42247833105393,-0.08555604752390195,5.603069828527401,True,57,8
306,3,80.34999999999926,25.57152691363976,-0.1213730186399318,5.444800160902583,True,35,19
306,4,99.54999999999998,15.848047200911251,-0.20796736523303747,5.080377536520496,True,28,39
306,5,59.34999999999869,24.50537827010836,0.11937593068408045,6.6012578471502525,True,35,18
306,6,98.64999999999995,21.619483101420034,0.032513232985217674,6.158110882647803,True,28,29
306,7,97.89999999999992,26.82265107478053,-0.12180881730136156,5.442902222471919,True,41,19
306,8,97.95295087273101,25.305037493950387,0.1884852085696345,6.976501937608997,True,45,23
306,9,100.0,20.88834913420089,0.09964077619925513,6.497854790430207,True,52,26
306,10,99.54999999999998,24.850710759242904,0.041574480882150974,6.20291320787636,True,40,28
307,1,100.0,20.010381441794344,0.10961119714613807,6.549891122205546,True,24,32
307,2,54.54999999999873,23.407105184804596,-0.05748288701407506,5.730330223055644,True,56,7
307,3,80.19999999999925,25.696362462315047,-0.12275803065407336,5.438770611009105,True,36,20
307,4,99.39999999999998,15.558880980043064,-0.24044690748709752,4.950071115466846,True,29,39
307,5,59.19999999999869,24.723228177014647,0.1587655211729635,6.8125866976329075,True,36,17
307,6,98.49999999999994,21.539301161549457,-0.01256483615710037,5.939990893558238,True,29,28
307,7,97.74999999999991,26.93184313314828,-0.11676211372791691,5.4649216139752665,True,41,18
307,8,97.802950872731,25.42196934623948,0.06631838422614396,6.3269239906891706,True,45,22
307,9,100.0,20.879598786305184,0.05628432656127065,6.27633951320805,True,52,25
307,10,99.39999999999998,24.882654558181912,0.037722208104893566,6.183826383092843,True,41,29
308,1,100.0,20.008035167135276,0.0648282084240556,6.319385901587058,True,25,33
308,2,54.399999999998734,23.236383428055838,-0.10277843490794833,5.526400620788692,True,55,6
308,3,80.04999999999924,25.853651919789343,-0.13657060138216215,5.379002715487816,True,37,20
308,4,99.24999999999997,15.319101530737484,-0.24017992421449044,4.951128497332971,True,28,38
308,5,59.04999999999869,24.9368573207323,0.18071097019083965,6.93324699543908,True,35,16
308,6,98.34999999999994,21.54206886945505,-0.0064318185320225785,5.969206562107894,True,28,27
308,7,97.59999999999991,27.016440489801926,-0.10389621089820844,5.521461007329197,True,42,18
308,8,97.652950872731,25.550219782484387,-0.011509143962276897,5.945009654185418,True,45,21
308,9,100.0,20.914021802368868,0.047539802362236004,6.232585851423172,True,52,24
308,10,99.24999999999997,24.836890019127463,0.004327509241156449,6.020808042372928,True,42,29
309,1,100.0,19.8931408086971,-0.007060818320836548,5.966203613979191,True,24,33
309,2,54.249999999998735,22.906785764440787,-0.19350612639078923,5.139493676592229,True,56,6
309,3,79.89999999999924,26.026962357365484,-0.15126653585975386,5.3161334316226085,True,37,19
309,4,99.09999999999997,15.177725011105535,-0.20065856238147395,5.110169732016931,True,29,37
309,5,58.89999999999869,25.058456827396427,0.11030092286301277,6.553506222164561,True,35,15
309,6,98.19999999999993,21.542897087284313,-0.0035278039875085644,5.983090413566354,True,27,26
309,7,97.4499999999999,27.079581617778214,-0.08759417772943996,5.593941443795403,True,42,17
309,8,97.50295087273099,25.680213509154232,-0.05890297704530414,5.723823851748319,True,44,21
309,9,100.0,20.98296744914716,0.056102140128658606,6.2754248087437485,True,52,23
309,10,99.09999999999997,24.78344241195138,-0.018782537325738972,5.91051778566203,True,43,29
310,1,100.0,19.835891599176254,-0.027136174800840906,5.871150019501276,True,23,33
310,2,54.09999999999874,22.638307584357943,-0.2234949478676114,5.017659103662362,True,57,7
310,3,79.74999999999923,26.178262220686708,-0.15127986684434197,5.316076736490653,True,37,18
310,4,98.94999999999996,15.161361107421042,-0.12694069890268145,5.420602166474723,True,30,37
310,5,58.74999999999869,25.128889018024378,0.03800767746662724,6.1852387787415,True,34,16
310,6,98.04999999999993,21.52686213399966,-0.008530663706366112,5.959192219572447,True,28,25
310,7,97.2999999999999,27.114007953702362,-0.06632704100732349,5.689929377773986,True,41,17
310,8,97.35295087273099,25.83621617239879,-0.0977428515250053,5.548708444689838,True,43,22
310,9,100.0,21.079135426968193,0.07212847520560815,6.3564004451781,True,53,22
310,10,98.94999999999996,24.71514111536591,-0.038590041029631705,5.8175978523948535,True,43,30
311,1,100.0,19.842769138348732,-0.013530689211513158,5.9354029396240495,True,23,34
311,2,53.94999999999874,22.568567066450566,-0.16199317588351758,5.270709210367921,True,56,8
311,3,79.59999999999923,26.300639386821512,-0.13971878656052672,5.365472483611322,True,38,17
311,4,98.79999999999995,15.168957399683874,-0.07312590243647603,5.659065356838926,True,30,36
311,5,58.599999999998694,25.183913046140265,0.0007949952336212193,6.003817190852127,True,33,15
311,6,97.89999999999992,21.57570834929094,0.014420087892692723,6.0696172043085035,True,28,24
311,7,97.14999999999989,27.15762739933369,-0.057244002856925616,5.731425435788316,True,41,16
311,8,97.20295087273098,25.99347155032568,-0.1215478620857595,5.444038624066134,True,42,23
311,9,99.85,21.11796083955715,0.05880725015894729,6.2890200858015755,True,52,21
311,10,98.79999999999995,24.5785409433819,-0.07779409341138328,5.637970692664195,True,42,30
312,1,100.0,19.762778883660687,-0.04011451540212603,5.810507154040537,True,22,34
312,2,53.79999999999874,22.60911586578536,-0.08097638579619323,5.62363561081454,True,57,9
312,3,79.44999999999922,26.410783591485515,-0.12788895380191728,5.416491635755273,True,39,18
312,4,98.64999999999995,15.266751542656468,-0.0047578842728479565,5.977205564325562,True,30,35
312,5,58.449999999998695,25.14100216375688,0.017641350093526745,6.085278838512243,True,32,15
312,6,97.74999999999991,21.634458964654698,0.03215229888111813,6.156333001551824,True,28,23
312,7,96.99999999999989,27.165254923715334,-0.03739741146681268,5.823151092503604,True,41,15
312,8,97.05295087273097,26.134462520793498,-0.1293251054385831,5.410272086663536,True,42,22
312,9,99.69999999999999,21.2600224732496,0.09210900357234822,6.458820216467073,True,51,21
312,10,98.64999999999995,24.475178717144598,-0.08802134654175058,5.59203012453825,True,41,30
313,1,100.0,19.754087442729794,-0.027545285613632606,5.869228773154289,True,22,33
313,2,53.64999999999874,22.77778937439688,0.01888357196689175,6.0913292575824425,True,56,9
313,3,79.29999999999922,26.546778703556566,-0.13113141710957057,5.402459622630312,True,40,19
313,4,98.49999999999994,15.443916991986658,0.06801144916836703,6.335499311368711,True,31,34
313,5,58.2999999999987,25.041487822935988,0.050390546384473045,6.2468160774353345,True,32,14
313,6,97.59999999999991,21.69703690229121,0.044322554383275536,6.216565058025954,True,28,22
313,7,96.84999999999988,27.13191891253269,-0.009104042407029847,5.956459347295176,True,40,14
313,8,96.90295087273097,26.28444386541812,-0.13758760111299817,5.37462813985497,True,43,21
313,9,99.54999999999998,21.460242928308762,0.13535358416707435,6.686177506053873,True,52,22
313,10,98.49999999999994,24.39404169964025,-0.08526761492678891,5.604362864089064,True,42,31
314,1,100.0,19.835058703945055,0.015861333117924793,6.076619485786423,True,21,32
314,2,53.49999999999874,22.897677368268354,0.05928534072872549,6.291425922812376,True,56,10
314,3,79.14999999999921,26.687867373800707,-0.13511431836339874,5.385273047579814,True,41,20
314,4,98.34999999999994,15.717309002876933,0.15016367385713014,6.765866967913016,True,31,33
314,5,58.1499999999987,24.907842743418822,0.009966554372607801,6.048030686716054,True,32,13
314,6,97.4499999999999,21.758140963325282,0.05103515704359424,6.250038319583847,True,28,21
314,7,96.69999999999987,27.05684106127832,0.02456871505753025,6.119096416580108,True,40,13
314,8,96.75295087273096,26.41101971987787,-0.1331829024516996,5.393600441029491,True,44,20
314,9,99.39999999999998,21.5396068791861,0.1129577308511793,6.567450161608339,True,51,22
314,10,98.34999999999994,24.228151065270424,-0.11751682270400415,5.461623069535364,True,43,31
315,1,100.0,20.03787088030976,0.09064167041663718,6.451242871892432,True,20,33
315,2,53.349999999998744,23.07397492670758,0.10609022781292618,6.531467509355577,True,55,11
315,3,78.9999999999992,26.814994100351104,-0.13191928163819813,5.399055570472575,True,40,20
315,4,98.19999999999993,16.046911537134925,0.2219392180174749,7.165736473470606,True,32,32
315,5,57.9999999999987,24.73661662157389,-0.06251051611440786,5.707328531666469,True,31,14
315,6,97.2999999999999,21.812986718689153,0.05255939637170505,6.2576642114797885,True,27,20
315,7,96.54999999999987,26.93289502765206,0.06431964248502256,6.316815364997337,True,41,12
315,8,96.60295087273096,26.499419855185096,-0.11526979559390976,5.471449831371135,True,45,19
315,9,100.0,21.687289263941167,0.1268475924127349,6.6408339013675715,True,50,22
315,10,98.19999999999993,24.05993891255258,-0.13779495470953945,5.373736655018152,True,44,31
316,1,100.0,20.21690193901029,0.12599742573019462,6.636318784400647,True,21,33
316,2,53.199999999998745,23.22597826391392,0.12445547157029094,6.6281375120120405,True,55,10
316,3,78.8499999999992,26.93383089751055,-0.12668628784669725,5.421705527650822,True,40,21
316,4,98.04999999999993,16.45806369332309,0.2976243932857513,7.61301272538817,True,31,32
316,5,57.8499999999987,24.56744231783893,-0.10517603116262969,5.515810718215478,True,30,13
316,6,97.14999999999989,21.776128179733707,0.016792222240844583,6.081146498422683,True,28,19
316,7,96.39999999999986,26.754862435356298,0.10980482240931788,6.550905780302763,True,41,13
316,8,96.45295087273095,26.538052714460445,-0.08461502106648558,5.6072895262281,True,45,20
316,9,100.0,21.89352204048196,0.15860166606395867,6.811693734452062,True,51,23
316,10,98.04999999999993,23.882379713192723,-0.15370065256966722,5.305791432968899,True,45,31
317,1,100.0,20.31838661618214,0.11619232630685547,6.5844666041947075,True,20,32
317,2,53.04999999999875,23.323447073551034,0.11366080679702012,6.571145133636616,True,54,10
317,3,78.69999999999919,27.0360546335424,-0.11690126712075803,5.464313277929349,True,41,21
317,4,97.89999999999992,16.792924941944978,0.3125191354202058,7.704270438785505,True,31,31
317,5,57.6999999999987,24.295468241587365,-0.1718952491982032,5.229121390884455,True,31,13
317,6,96.99999999999989,21.813408876090723,0.024987611887312987,6.121147376289153,True,29,19
317,7,96.24999999999986,26.658019483398053,0.10462007422888846,6.523790216665977,True,41,14
317,8,96.30295087273095,26.575309320918727,-0.06567165522320415,5.6929134390516305,True,46,21
317,9,100.0,21.977329779054994,0.1286840950675881,6.65059779945339,True,50,24
317,10,97.89999999999992,23.68939661006702,-0.169413632792081,5.2395130414541216,True,44,30
318,1,100.0,20.531316189365064,0.15488722505728367,6.7914824711167965,True,19,32
318,2,52.89999999999875,23.359321906045057,0.08254641707582154,6.409598310425498,True,53,11
318,3,78.54999999999919,27.123553677980873,-0.10514037804784424,5.515968045125282,True,42,20
318,4,97.74999999999991,17.168703295929735,0.3378228228460261,7.861816821505931,True,31,30
318,5,57.549999999998704,24.120801508002852,-0.17300384295272692,5.224485869699762,True,30,14
318,6,96.84999999999988,21.92808248040323,0.06086200885739075,6.2993665222247,True,29,18
318,7,96.09999999999985,26.627009400648152,0.07517607763729361,6.371916777699912,True,42,13
318,8,96.15295087273094,26.556419071315993,-0.03184689329282893,5.8490657906993615,True,47,22
318,9,100.0,22.096019924272873,0.12468651512770465,6.629362736016438,True,50,25
318,10,97.74999999999991,23.62827659270764,-0.1260961866190015,5.424265615958235,True,44,29
319,1,100.0,20.765414209575624,0.18657154311859414,6.965829556458591,True,18,32
319,2,52.74999999999875,23.390781330218537,0.06211161991488502,6.305667077446476,True,52,11
319,3,78.39999999999918,27.193628860684495,-0.09111429991015539,5.578210518220329,True,43,19
319,4,97.59999999999991,17.57580275247797,0.3655334763269094,8.038047860505051,True,32,29
319,5,57.399999999998705,23.94167539522294,-0.17545275088360085,5.214260461498796,True,29,13
319,6,96.69999999999987,22.016309690533685,0.07180808936661649,6.354771453397701,True,28,18
319,7,95.94999999999985,26.532249812047514,0.08300948202263148,6.411973198529863,True,43,14
319,8,100.0,26.470563877637197,0.015233941495821093,6.073570314935257,True,47,23
319,9,100.0,22.165170061958325,0.10247196415080323,6.512588788573492,True,51,24
319,10,100.0,23.647536055772616,-0.06795392674541029,5.682528702875309,True,45,30
320,1,100.0,20.994212813109932,0.20346236728487974,7.060595264642195,True,19,31
320,2,52.59999999999875,23.38227168796291,0.03386311504667967,6.1647646534538945,True,51,11
320,3,78.24999999999918,27.230507663631634,-0.06942010112494909,5.67586734792609,True,43,18
320,4,97.4499999999999,18.048882328926574,0.4085519163755875,8.31949039476925,True,33,28
320,5,57.24999999999871,23.657381146863962,-0.21898934987375201,5.035777782070978,True,30,12
320,6,96.54999999999987,22.013483589248235,0.04195441310578989,6.204798843713857,True,27,18
320,7,95.79999999999984,26.484146055462656,0.06904719184752213,6.340751044470318,True,42,15
320,8,100.0,26.369803940612965,0.04944433970718565,6.242089243418399,True,48,23
320,9,100.0,22.188920904126213,0.0709835153576375,6.350580852235204,True,50,23
